"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.02632,-3.3907e-05,0,-4.3697e-05,1,0.029,0.5,0.029,0.05
-0.027183,-3.7245e-05,0,-4.5292e-05,1,0.03,0.5,0.03,0.05
-0.028045,-4.0583e-05,0,-4.6887e-05,1,0.031,0.5,0.031,0.05
-0.028908,-4.3921e-05,0,-4.8482e-05,1,0.032,0.5,0.032,0.05
-0.02977,-4.7259e-05,0,-5.0076e-05,1,0.033,0.5,0.033,0.05
-0.030633,-5.0598e-05,0,-5.1671e-05,1,0.034,0.5,0.034,0.05
-0.031495,-5.3936e-05,0,-5.3266e-05,1,0.035,0.5,0.035,0.05
-0.032358,-5.7274e-05,0,-5.4861e-05,1,0.036,0.5,0.036,0.05
-0.03322,-6.0612e-05,0,-5.6456e-05,1,0.037,0.5,0.037,0.05
-0.034083,-6.395e-05,0,-5.8051e-05,1,0.038,0.5,0.038,0.05
-0.034945,-6.7288e-05,0,-5.9646e-05,1,0.039,0.5,0.039,0.05
-0.035808,-7.0626e-05,0,-6.1241e-05,1,0.04,0.5,0.04,0.05
-0.036626,-7.8479e-05,0,-6.4284e-05,1,0.041,0.5,0.041,0.05
-0.037445,-8.6331e-05,0,-6.7326e-05,1,0.042,0.5,0.042,0.05
-0.038263,-9.4183e-05,0,-7.0369e-05,1,0.043,0.5,0.043,0.05
-0.039081,-0.00010204,0,-7.3412e-05,1,0.044,0.5,0.044,0.05
-0.039899,-0.00010989,0,-7.6455e-05,1,0.045,0.5,0.045,0.05
-0.040718,-0.00011774,0,-7.9498e-05,1,0.046,0.5,0.046,0.05
-0.041536,-0.00012559,0,-8.2541e-05,1,0.047,0.5,0.047,0.05
-0.042354,-0.00013344,0,-8.5584e-05,1,0.048,0.5,0.048,0.05
-0.043172,-0.0001413,0,-8.8627e-05,1,0.049,0.5,0.049,0.05
-0.043991,-0.00014915,0,-9.167e-05,1,0.05,0.5,0.05,0.05
-0.044809,-0.000157,0,-9.4713e-05,1,0.051,0.5,0.051,0.05
-0.045627,-0.00016485,0,-9.7755e-05,1,0.052,0.5,0.052,0.05
-0.046445,-0.00017271,0,-0.0001008,1,0.053,0.5,0.053,0.05
-0.047264,-0.00018056,0,-0.00010384,1,0.054,0.5,0.054,0.05
-0.048082,-0.00018841,0,-0.00010688,1,0.055,0.5,0.055,0.05
-0.0489,-0.00019626,0,-0.00010993,1,0.056,0.5,0.056,0.05
-0.049718,-0.00020411,0,-0.00011297,1,0.057,0.5,0.057,0.05
-0.050537,-0.00021197,0,-0.00011601,1,0.058,0.5,0.058,0.05
-0.051355,-0.00021982,0,-0.00011906,1,0.059,0.5,0.059,0.05
-0.052173,-0.00022767,0,-0.0001221,1,0.06,0.5,0.06,0.05
-0.052963,-0.00023965,0,-0.00012743,1,0.061,0.5,0.061,0.05
-0.053753,-0.00025162,0,-0.00013276,1,0.062,0.5,0.062,0.05
-0.054543,-0.0002636,0,-0.00013809,1,0.063,0.5,0.063,0.05
-0.055333,-0.00027557,0,-0.00014342,1,0.064,0.5,0.064,0.05
-0.056122,-0.00028755,0,-0.00014875,1,0.065,0.5,0.065,0.05
-0.056912,-0.00029953,0,-0.00015408,1,0.066,0.5,0.066,0.05
-0.057702,-0.0003115,0,-0.00015941,1,0.067,0.5,0.067,0.05
-0.058492,-0.00032348,0,-0.00016475,1,0.068,0.5,0.068,0.05
-0.059282,-0.00033545,0,-0.00017008,1,0.069,0.5,0.069,0.05
-0.060072,-0.00034743,0,-0.00017541,1,0.07,0.5,0.07,0.05
-0.060861,-0.00035941,0,-0.00018074,1,0.071,0.5,0.071,0.05
-0.061651,-0.00037138,0,-0.00018607,1,0.072,0.5,0.072,0.05
-0.062441,-0.00038336,0,-0.0001914,1,0.073,0.5,0.073,0.05
-0.063231,-0.00039533,0,-0.00019673,1,0.074,0.5,0.074,0.05
-0.064021,-0.00040731,0,-0.00020206,1,0.075,0.5,0.075,0.05
-0.06481,-0.00041929,0,-0.00020739,1,0.076,0.5,0.076,0.05
-0.0656,-0.00043126,0,-0.00021272,1,0.077,0.5,0.077,0.05
-0.06639,-0.00044324,0,-0.00021805,1,0.078,0.5,0.078,0.05
-0.06718,-0.00045521,0,-0.00022338,1,0.079,0.5,0.079,0.05
-0.06797,-0.00046719,0,-0.00022872,1,0.08,0.5,0.08,0.05
-0.068744,-0.00048159,0,-0.00023742,1,0.081,0.5,0.081,0.05
-0.069519,-0.000496,0,-0.00024612,1,0.082,0.5,0.082,0.05
-0.070293,-0.0005104,0,-0.00025482,1,0.083,0.5,0.083,0.05
-0.071068,-0.00052481,0,-0.00026353,1,0.084,0.5,0.084,0.05
-0.071843,-0.00053921,0,-0.00027223,1,0.085,0.5,0.085,0.05
-0.072617,-0.00055361,0,-0.00028093,1,0.086,0.5,0.086,0.05
-0.073392,-0.00056802,0,-0.00028963,1,0.087,0.5,0.087,0.05
-0.074166,-0.00058242,0,-0.00029834,1,0.088,0.5,0.088,0.05
-0.074941,-0.00059683,0,-0.00030704,1,0.089,0.5,0.089,0.05
-0.075715,-0.00061123,0,-0.00031574,1,0.09,0.5,0.09,0.05
-0.07649,-0.00062563,0,-0.00032444,1,0.091,0.5,0.091,0.05
-0.077265,-0.00064004,0,-0.00033314,1,0.092,0.5,0.092,0.05
-0.078039,-0.00065444,0,-0.00034185,1,0.093,0.5,0.093,0.05
-0.078814,-0.00066885,0,-0.00035055,1,0.094,0.5,0.094,0.05
-0.079588,-0.00068325,0,-0.00035925,1,0.095,0.5,0.095,0.05
-0.080363,-0.00069765,0,-0.00036795,1,0.096,0.5,0.096,0.05
-0.081137,-0.00071206,0,-0.00037666,1,0.097,0.5,0.097,0.05
-0.081912,-0.00072646,0,-0.00038536,1,0.098,0.5,0.098,0.05
-0.082686,-0.00074087,0,-0.00039406,1,0.099,0.5,0.099,0.05
-0.083461,-0.00075527,0,-0.00040276,1,0.1,0.5,0.1,0.05
-0.084231,-0.00076918,0,-0.00041618,1,0.101,0.5,0.101,0.05
-0.085001,-0.00078308,0,-0.0004296,1,0.102,0.5,0.102,0.05
-0.085771,-0.00079699,0,-0.00044302,1,0.103,0.5,0.103,0.05
-0.086541,-0.00081089,0,-0.00045643,1,0.104,0.5,0.104,0.05
-0.08731,-0.0008248,0,-0.00046985,1,0.105,0.5,0.105,0.05
-0.08808,-0.00083871,0,-0.00048327,1,0.106,0.5,0.106,0.05
-0.08885,-0.00085261,0,-0.00049669,1,0.107,0.5,0.107,0.05
-0.08962,-0.00086652,0,-0.0005101,1,0.108,0.5,0.108,0.05
-0.09039,-0.00088042,0,-0.00052352,1,0.109,0.5,0.109,0.05
-0.09116,-0.00089433,0,-0.00053694,1,0.11,0.5,0.11,0.05
-0.09193,-0.00090824,0,-0.00055036,1,0.111,0.5,0.111,0.05
-0.0927,-0.00092214,0,-0.00056377,1,0.112,0.5,0.112,0.05
-0.09347,-0.00093605,0,-0.00057719,1,0.113,0.5,0.113,0.05
-0.094239,-0.00094995,0,-0.00059061,1,0.114,0.5,0.114,0.05
-0.095009,-0.00096386,0,-0.00060402,1,0.115,0.5,0.115,0.05
-0.095779,-0.00097777,0,-0.00061744,1,0.116,0.5,0.116,0.05
-0.096549,-0.00099167,0,-0.00063086,1,0.117,0.5,0.117,0.05
-0.097319,-0.0010056,0,-0.00064428,1,0.118,0.5,0.118,0.05
-0.098089,-0.0010195,0,-0.00065769,1,0.119,0.5,0.119,0.05
-0.098859,-0.0010334,0,-0.00067111,1,0.12,0.5,0.12,0.05
-0.099632,-0.0010428,0,-0.00069086,1,0.121,0.5,0.121,0.05
-0.1004,-0.0010522,0,-0.0007106,1,0.122,0.5,0.122,0.05
-0.10118,-0.0010616,0,-0.00073035,1,0.123,0.5,0.123,0.05
-0.10195,-0.0010711,0,-0.00075009,1,0.124,0.5,0.124,0.05
-0.10272,-0.0010805,0,-0.00076984,1,0.125,0.5,0.125,0.05
-0.1035,-0.0010899,0,-0.00078958,1,0.126,0.5,0.126,0.05
-0.10427,-0.0010993,0,-0.00080933,1,0.127,0.5,0.127,0.05
-0.10504,-0.0011087,0,-0.00082907,1,0.128,0.5,0.128,0.05
-0.10582,-0.0011182,0,-0.00084882,1,0.129,0.5,0.129,0.05
-0.10659,-0.0011276,0,-0.00086856,1,0.13,0.5,0.13,0.05
-0.10736,-0.001137,0,-0.00088831,1,0.131,0.5,0.131,0.05
-0.10813,-0.0011464,0,-0.00090806,1,0.132,0.5,0.132,0.05
-0.10891,-0.0011558,0,-0.0009278,1,0.133,0.5,0.133,0.05
-0.10968,-0.0011652,0,-0.00094755,1,0.134,0.5,0.134,0.05
-0.11045,-0.0011747,0,-0.00096729,1,0.135,0.5,0.135,0.05
-0.11123,-0.0011841,0,-0.00098704,1,0.136,0.5,0.136,0.05
-0.112,-0.0011935,0,-0.0010068,1,0.137,0.5,0.137,0.05
-0.11277,-0.0012029,0,-0.0010265,1,0.138,0.5,0.138,0.05
-0.11354,-0.0012123,0,-0.0010463,1,0.139,0.5,0.139,0.05
-0.11432,-0.0012217,0,-0.001066,1,0.14,0.5,0.14,0.05
-0.1151,-0.0012218,0,-0.001094,1,0.141,0.5,0.141,0.05
-0.11588,-0.0012219,0,-0.001122,1,0.142,0.5,0.142,0.05
-0.11666,-0.001222,0,-0.0011499,1,0.143,0.5,0.143,0.05
-0.11744,-0.0012221,0,-0.0011779,1,0.144,0.5,0.144,0.05
-0.11822,-0.0012222,0,-0.0012059,1,0.145,0.5,0.145,0.05
-0.119,-0.0012223,0,-0.0012338,1,0.146,0.5,0.146,0.05
-0.11978,-0.0012224,0,-0.0012618,1,0.147,0.5,0.147,0.05
-0.12056,-0.0012225,0,-0.0012898,1,0.148,0.5,0.148,0.05
-0.12134,-0.0012226,0,-0.0013177,1,0.149,0.5,0.149,0.05
-0.12212,-0.0012226,0,-0.0013457,1,0.15,0.5,0.15,0.05
-0.1229,-0.0012227,0,-0.0013737,1,0.151,0.5,0.151,0.05
-0.12368,-0.0012228,0,-0.0014016,1,0.152,0.5,0.152,0.05
-0.12446,-0.0012229,0,-0.0014296,1,0.153,0.5,0.153,0.05
-0.12524,-0.001223,0,-0.0014576,1,0.154,0.5,0.154,0.05
-0.12602,-0.0012231,0,-0.0014855,1,0.155,0.5,0.155,0.05
-0.1268,-0.0012232,0,-0.0015135,1,0.156,0.5,0.156,0.05
-0.12758,-0.0012233,0,-0.0015415,1,0.157,0.5,0.157,0.05
-0.12836,-0.0012234,0,-0.0015695,1,0.158,0.5,0.158,0.05
-0.12914,-0.0012235,0,-0.0015974,1,0.159,0.5,0.159,0.05
-0.12992,-0.0012236,0,-0.0016254,1,0.16,0.5,0.16,0.05
-0.13071,-0.0012089,0,-0.0016638,1,0.161,0.5,0.161,0.05
-0.1315,-0.0011942,0,-0.0017021,1,0.162,0.5,0.162,0.05
-0.13229,-0.0011795,0,-0.0017405,1,0.163,0.5,0.163,0.05
-0.13308,-0.0011648,0,-0.0017789,1,0.164,0.5,0.164,0.05
-0.13387,-0.0011502,0,-0.0018173,1,0.165,0.5,0.165,0.05
-0.13465,-0.0011355,0,-0.0018556,1,0.166,0.5,0.166,0.05
-0.13544,-0.0011208,0,-0.001894,1,0.167,0.5,0.167,0.05
-0.13623,-0.0011061,0,-0.0019324,1,0.168,0.5,0.168,0.05
-0.13702,-0.0010915,0,-0.0019708,1,0.169,0.5,0.169,0.05
-0.13781,-0.0010768,0,-0.0020091,1,0.17,0.5,0.17,0.05
-0.1386,-0.0010621,0,-0.0020475,1,0.171,0.5,0.171,0.05
-0.13939,-0.0010474,0,-0.0020859,1,0.172,0.5,0.172,0.05
-0.14017,-0.0010328,0,-0.0021243,1,0.173,0.5,0.173,0.05
-0.14096,-0.0010181,0,-0.0021627,1,0.174,0.5,0.174,0.05
-0.14175,-0.0010034,0,-0.002201,1,0.175,0.5,0.175,0.05
-0.14254,-0.00098874,0,-0.0022394,1,0.176,0.5,0.176,0.05
-0.14333,-0.00097407,0,-0.0022778,1,0.177,0.5,0.177,0.05
-0.14412,-0.00095939,0,-0.0023162,1,0.178,0.5,0.178,0.05
-0.1449,-0.00094472,0,-0.0023545,1,0.179,0.5,0.179,0.05
-0.14569,-0.00093004,0,-0.0023929,1,0.18,0.5,0.18,0.05
-0.14649,-0.00089485,0,-0.0024441,1,0.181,0.5,0.181,0.05
-0.14728,-0.00085966,0,-0.0024954,1,0.182,0.5,0.182,0.05
-0.14807,-0.00082447,0,-0.0025466,1,0.183,0.5,0.183,0.05
-0.14887,-0.00078928,0,-0.0025979,1,0.184,0.5,0.184,0.05
-0.14966,-0.00075409,0,-0.0026491,1,0.185,0.5,0.185,0.05
-0.15045,-0.00071889,0,-0.0027004,1,0.186,0.5,0.186,0.05
-0.15125,-0.0006837,0,-0.0027516,1,0.187,0.5,0.187,0.05
-0.15204,-0.00064851,0,-0.0028029,1,0.188,0.5,0.188,0.05
-0.15283,-0.00061332,0,-0.0028541,1,0.189,0.5,0.189,0.05
-0.15363,-0.00057813,0,-0.0029053,1,0.19,0.5,0.19,0.05
-0.15442,-0.00054294,0,-0.0029566,1,0.191,0.5,0.191,0.05
-0.15521,-0.00050775,0,-0.0030078,1,0.192,0.5,0.192,0.05
-0.156,-0.00047256,0,-0.0030591,1,0.193,0.5,0.193,0.05
-0.1568,-0.00043737,0,-0.0031103,1,0.194,0.5,0.194,0.05
-0.15759,-0.00040218,0,-0.0031616,1,0.195,0.5,0.195,0.05
-0.15838,-0.00036698,0,-0.0032128,1,0.196,0.5,0.196,0.05
-0.15918,-0.00033179,0,-0.003264,1,0.197,0.5,0.197,0.05
-0.15997,-0.0002966,0,-0.0033153,1,0.198,0.5,0.198,0.05
-0.16076,-0.00026141,0,-0.0033665,1,0.199,0.5,0.199,0.05
-0.16156,-0.00022622,0,-0.0034178,1,0.2,0.5,0.2,0.05
-0.16235,-0.00016478,0,-0.0034846,1,0.201,0.5,0.201,0.05
-0.16314,-0.00010335,0,-0.0035514,1,0.202,0.5,0.202,0.05
-0.16393,-4.1913e-05,0,-0.0036182,1,0.203,0.5,0.203,0.05
-0.16472,1.9524e-05,0,-0.003685,1,0.204,0.5,0.204,0.05
-0.16551,8.096e-05,0,-0.0037518,1,0.205,0.5,0.205,0.05
-0.1663,0.0001424,0,-0.0038186,1,0.206,0.5,0.206,0.05
-0.16709,0.00020383,0,-0.0038854,1,0.207,0.5,0.207,0.05
-0.16788,0.00026527,0,-0.0039522,1,0.208,0.5,0.208,0.05
-0.16867,0.0003267,0,-0.004019,1,0.209,0.5,0.209,0.05
-0.16946,0.00038814,0,-0.0040858,1,0.21,0.5,0.21,0.05
-0.17025,0.00044958,0,-0.0041526,1,0.211,0.5,0.211,0.05
-0.17104,0.00051101,0,-0.0042194,1,0.212,0.5,0.212,0.05
-0.17183,0.00057245,0,-0.0042862,1,0.213,0.5,0.213,0.05
-0.17262,0.00063388,0,-0.0043531,1,0.214,0.5,0.214,0.05
-0.17341,0.00069532,0,-0.0044199,1,0.215,0.5,0.215,0.05
-0.1742,0.00075676,0,-0.0044867,1,0.216,0.5,0.216,0.05
-0.17499,0.00081819,0,-0.0045535,1,0.217,0.5,0.217,0.05
-0.17578,0.00087963,0,-0.0046203,1,0.218,0.5,0.218,0.05
-0.17657,0.00094106,0,-0.0046871,1,0.219,0.5,0.219,0.05
-0.17736,0.0010025,0,-0.0047539,1,0.22,0.5,0.22,0.05
-0.17813,0.0010955,0,-0.0048391,1,0.221,0.5,0.221,0.05
-0.17891,0.0011885,0,-0.0049243,1,0.222,0.5,0.222,0.05
-0.17968,0.0012815,0,-0.0050095,1,0.223,0.5,0.223,0.05
-0.18046,0.0013745,0,-0.0050947,1,0.224,0.5,0.224,0.05
-0.18123,0.0014676,0,-0.0051799,1,0.225,0.5,0.225,0.05
-0.18201,0.0015606,0,-0.0052651,1,0.226,0.5,0.226,0.05
-0.18278,0.0016536,0,-0.0053504,1,0.227,0.5,0.227,0.05
-0.18356,0.0017466,0,-0.0054356,1,0.228,0.5,0.228,0.05
-0.18433,0.0018396,0,-0.0055208,1,0.229,0.5,0.229,0.05
-0.1851,0.0019326,0,-0.005606,1,0.23,0.5,0.23,0.05
-0.18588,0.0020256,0,-0.0056912,1,0.231,0.5,0.231,0.05
-0.18665,0.0021186,0,-0.0057764,1,0.232,0.5,0.232,0.05
-0.18743,0.0022117,0,-0.0058616,1,0.233,0.5,0.233,0.05
-0.1882,0.0023047,0,-0.0059468,1,0.234,0.5,0.234,0.05
-0.18898,0.0023977,0,-0.006032,1,0.235,0.5,0.235,0.05
-0.18975,0.0024907,0,-0.0061172,1,0.236,0.5,0.236,0.05
-0.19053,0.0025837,0,-0.0062024,1,0.237,0.5,0.237,0.05
-0.1913,0.0026767,0,-0.0062876,1,0.238,0.5,0.238,0.05
-0.19208,0.0027697,0,-0.0063729,1,0.239,0.5,0.239,0.05
-0.19285,0.0028627,0,-0.0064581,1,0.24,0.5,0.24,0.05
-0.19359,0.0029919,0,-0.0065645,1,0.241,0.5,0.241,0.05
-0.19434,0.0031211,0,-0.0066709,1,0.242,0.5,0.242,0.05
-0.19508,0.0032503,0,-0.0067773,1,0.243,0.5,0.243,0.05
-0.19582,0.0033795,0,-0.0068837,1,0.244,0.5,0.244,0.05
-0.19656,0.0035087,0,-0.0069901,1,0.245,0.5,0.245,0.05
-0.19731,0.0036379,0,-0.0070965,1,0.246,0.5,0.246,0.05
-0.19805,0.0037671,0,-0.0072029,1,0.247,0.5,0.247,0.05
-0.19879,0.0038963,0,-0.0073093,1,0.248,0.5,0.248,0.05
-0.19953,0.0040255,0,-0.0074157,1,0.249,0.5,0.249,0.05
-0.20028,0.0041547,0,-0.0075221,1,0.25,0.5,0.25,0.05
-0.20102,0.0042839,0,-0.0076286,1,0.251,0.5,0.251,0.05
-0.20176,0.0044131,0,-0.007735,1,0.252,0.5,0.252,0.05
-0.2025,0.0045423,0,-0.0078414,1,0.253,0.5,0.253,0.05
-0.20325,0.0046715,0,-0.0079478,1,0.254,0.5,0.254,0.05
-0.20399,0.0048007,0,-0.0080542,1,0.255,0.5,0.255,0.05
-0.20473,0.0049299,0,-0.0081606,1,0.256,0.5,0.256,0.05
-0.20548,0.0050591,0,-0.008267,1,0.257,0.5,0.257,0.05
-0.20622,0.0051883,0,-0.0083734,1,0.258,0.5,0.258,0.05
-0.20696,0.0053175,0,-0.0084798,1,0.259,0.5,0.259,0.05
-0.2077,0.0054467,0,-0.0085862,1,0.26,0.5,0.26,0.05
-0.20839,0.0056155,0,-0.0087165,1,0.261,0.5,0.261,0.05
-0.20908,0.0057844,0,-0.0088467,1,0.262,0.5,0.262,0.05
-0.20977,0.0059532,0,-0.008977,1,0.263,0.5,0.263,0.05
-0.21046,0.0061221,0,-0.0091072,1,0.264,0.5,0.264,0.05
-0.21115,0.0062909,0,-0.0092375,1,0.265,0.5,0.265,0.05
-0.21184,0.0064598,0,-0.0093677,1,0.266,0.5,0.266,0.05
-0.21254,0.0066286,0,-0.009498,1,0.267,0.5,0.267,0.05
-0.21323,0.0067975,0,-0.0096282,1,0.268,0.5,0.268,0.05
-0.21392,0.0069663,0,-0.0097585,1,0.269,0.5,0.269,0.05
-0.21461,0.0071352,0,-0.0098887,1,0.27,0.5,0.27,0.05
-0.2153,0.007304,0,-0.010019,1,0.271,0.5,0.271,0.05
-0.21599,0.0074729,0,-0.010149,1,0.272,0.5,0.272,0.05
-0.21668,0.0076418,0,-0.010279,1,0.273,0.5,0.273,0.05
-0.21737,0.0078106,0,-0.01041,1,0.274,0.5,0.274,0.05
-0.21806,0.0079795,0,-0.01054,1,0.275,0.5,0.275,0.05
-0.21875,0.0081483,0,-0.01067,1,0.276,0.5,0.276,0.05
-0.21944,0.0083172,0,-0.0108,1,0.277,0.5,0.277,0.05
-0.22013,0.008486,0,-0.010931,1,0.278,0.5,0.278,0.05
-0.22082,0.0086549,0,-0.011061,1,0.279,0.5,0.279,0.05
-0.22151,0.0088237,0,-0.011191,1,0.28,0.5,0.28,0.05
-0.22212,0.0090341,0,-0.011347,1,0.281,0.5,0.281,0.05
-0.22274,0.0092445,0,-0.011504,1,0.282,0.5,0.282,0.05
-0.22335,0.0094549,0,-0.01166,1,0.283,0.5,0.283,0.05
-0.22397,0.0096653,0,-0.011816,1,0.284,0.5,0.284,0.05
-0.22458,0.0098757,0,-0.011972,1,0.285,0.5,0.285,0.05
-0.2252,0.010086,0,-0.012129,1,0.286,0.5,0.286,0.05
-0.22581,0.010296,0,-0.012285,1,0.287,0.5,0.287,0.05
-0.22643,0.010507,0,-0.012441,1,0.288,0.5,0.288,0.05
-0.22704,0.010717,0,-0.012598,1,0.289,0.5,0.289,0.05
-0.22766,0.010928,0,-0.012754,1,0.29,0.5,0.29,0.05
-0.22828,0.011138,0,-0.01291,1,0.291,0.5,0.291,0.05
-0.22889,0.011348,0,-0.013066,1,0.292,0.5,0.292,0.05
-0.22951,0.011559,0,-0.013223,1,0.293,0.5,0.293,0.05
-0.23012,0.011769,0,-0.013379,1,0.294,0.5,0.294,0.05
-0.23074,0.01198,0,-0.013535,1,0.295,0.5,0.295,0.05
-0.23135,0.01219,0,-0.013691,1,0.296,0.5,0.296,0.05
-0.23197,0.0124,0,-0.013848,1,0.297,0.5,0.297,0.05
-0.23258,0.012611,0,-0.014004,1,0.298,0.5,0.298,0.05
-0.2332,0.012821,0,-0.01416,1,0.299,0.5,0.299,0.05
-0.23381,0.013031,0,-0.014316,1,0.3,0.5,0.3,0.05
-0.23433,0.013283,0,-0.0145,1,0.301,0.5,0.301,0.05
-0.23484,0.013535,0,-0.014684,1,0.302,0.5,0.302,0.05
-0.23536,0.013787,0,-0.014867,1,0.303,0.5,0.303,0.05
-0.23587,0.014039,0,-0.015051,1,0.304,0.5,0.304,0.05
-0.23639,0.014292,0,-0.015235,1,0.305,0.5,0.305,0.05
-0.2369,0.014544,0,-0.015418,1,0.306,0.5,0.306,0.05
-0.23742,0.014796,0,-0.015602,1,0.307,0.5,0.307,0.05
-0.23794,0.015048,0,-0.015785,1,0.308,0.5,0.308,0.05
-0.23845,0.0153,0,-0.015969,1,0.309,0.5,0.309,0.05
-0.23897,0.015552,0,-0.016153,1,0.31,0.5,0.31,0.05
-0.23948,0.015804,0,-0.016336,1,0.311,0.5,0.311,0.05
-0.24,0.016056,0,-0.01652,1,0.312,0.5,0.312,0.05
-0.24051,0.016308,0,-0.016704,1,0.313,0.5,0.313,0.05
-0.24103,0.01656,0,-0.016887,1,0.314,0.5,0.314,0.05
-0.24154,0.016812,0,-0.017071,1,0.315,0.5,0.315,0.05
-0.24206,0.017064,0,-0.017255,1,0.316,0.5,0.316,0.05
-0.24258,0.017316,0,-0.017438,1,0.317,0.5,0.317,0.05
-0.24309,0.017568,0,-0.017622,1,0.318,0.5,0.318,0.05
-0.24361,0.01782,0,-0.017805,1,0.319,0.5,0.319,0.05
-0.24412,0.018072,0,-0.017989,1,0.32,0.5,0.32,0.05
-0.24451,0.018363,0,-0.0182,1,0.321,0.5,0.321,0.05
-0.24491,0.018655,0,-0.018412,1,0.322,0.5,0.322,0.05
-0.2453,0.018947,0,-0.018623,1,0.323,0.5,0.323,0.05
-0.24569,0.019239,0,-0.018834,1,0.324,0.5,0.324,0.05
-0.24608,0.01953,0,-0.019046,1,0.325,0.5,0.325,0.05
-0.24647,0.019822,0,-0.019257,1,0.326,0.5,0.326,0.05
-0.24687,0.020114,0,-0.019468,1,0.327,0.5,0.327,0.05
-0.24726,0.020406,0,-0.01968,1,0.328,0.5,0.328,0.05
-0.24765,0.020697,0,-0.019891,1,0.329,0.5,0.329,0.05
-0.24804,0.020989,0,-0.020102,1,0.33,0.5,0.33,0.05
-0.24843,0.021281,0,-0.020314,1,0.331,0.5,0.331,0.05
-0.24883,0.021573,0,-0.020525,1,0.332,0.5,0.332,0.05
-0.24922,0.021864,0,-0.020736,1,0.333,0.5,0.333,0.05
-0.24961,0.022156,0,-0.020948,1,0.334,0.5,0.334,0.05
-0.25,0.022448,0,-0.021159,1,0.335,0.5,0.335,0.05
-0.25039,0.02274,0,-0.02137,1,0.336,0.5,0.336,0.05
-0.25079,0.023031,0,-0.021582,1,0.337,0.5,0.337,0.05
-0.25118,0.023323,0,-0.021793,1,0.338,0.5,0.338,0.05
-0.25157,0.023615,0,-0.022005,1,0.339,0.5,0.339,0.05
-0.25196,0.023907,0,-0.022216,1,0.34,0.5,0.34,0.05
-0.25221,0.024234,0,-0.022454,1,0.341,0.5,0.341,0.05
-0.25246,0.024561,0,-0.022692,1,0.342,0.5,0.342,0.05
-0.2527,0.024889,0,-0.02293,1,0.343,0.5,0.343,0.05
-0.25295,0.025216,0,-0.023168,1,0.344,0.5,0.344,0.05
-0.25319,0.025544,0,-0.023406,1,0.345,0.5,0.345,0.05
-0.25344,0.025871,0,-0.023644,1,0.346,0.5,0.346,0.05
-0.25369,0.026199,0,-0.023882,1,0.347,0.5,0.347,0.05
-0.25393,0.026526,0,-0.024121,1,0.348,0.5,0.348,0.05
-0.25418,0.026854,0,-0.024359,1,0.349,0.5,0.349,0.05
-0.25443,0.027181,0,-0.024597,1,0.35,0.5,0.35,0.05
